2.5149894389238807e-05 2.379986203090593e-05 2.4401966107447405e-05 3.217174103603524e-05 5.1650492059879945e-05 4.2459802497778456e-05 2.545279541308104e-05 2.9744773372379366e-05 4.123706987911916e-05 4.343521101698854e-05 3.516776122808138e-05 2.7875253998482715e-05 2.7895152911313385e-05 3.884007275867717e-05 5.912156900256682e-05 5.362249064998817e-05 3.061973461302806e-05 2.4449982758253756e-05 2.9368232089439363e-05 3.463431386751255e-05 3.1201803403791175e-05 2.5253270539979037e-05 2.4192148865185957e-05 2.62591005283033e-05 2.704483759017151e-05 2.4980597437090496e-05 2.2546682854900487e-05 2.1544412450205336e-05 2.1339371669726507e-05 2.10687254090862e-05 2.0946521408124504e-05 2.1122218217276563e-05 2.1038747710087185e-05 2.2190542560316234e-05 2.4405727961843096e-05 2.5699820890378475e-05
3.044286903294383e-05 2.621611996902314e-05 2.349929521511895e-05 2.7718436605953625e-05 4.3480816056793514e-05 6.538158805240621e-05 4.659387324841206e-05 3.395810565026618e-05 6.774823500426591e-05 7.882117860217253e-05 6.457171466084376e-05 5.326359193528013e-05 5.3167399583363957e-05 6.588671044318329e-05 8.730079203993347e-05 8.012475144389632e-05 3.556842617207889e-05 3.792505828629925e-05 5.2583417642194294e-05 4.210816787838663e-05 2.8824977235589732e-05 2.4017541244240572e-05 2.6519700521452815e-05 3.161320377020913e-05 3.109594484678458e-05 2.445695977117613e-05 2.5193475879786654e-05 3.081632153615326e-05 3.132383390255729e-05 2.8755819924714293e-05 2.8549198837322466e-05 3.142739704518202e-05 3.1702164206290176e-05 2.5098629363840082e-05 2.3401067314253813e-05 2.936756659576701e-05
3.483499132211183e-05 2.757363584151688e-05 2.3380367158529213e-05 2.7142285135684573e-05 4.2737159288710756e-05 7.10049899894337e-05 7.47095907919416e-05 4.400481165437294e-05 0.00010249369565176801 0.00015252503992327596 0.00014364259946396757 0.00012872322278308733 0.000128574287890332 0.00014516082237891437 0.00016280563395322994 0.00011722184900374833 4.453476918455255e-05 6.432626353119918e-05 6.712703351432388e-05 4.389661329025754e-05 2.835464316464167e-05 2.3866737592620948e-05 2.775542818811698e-05 3.571003847061994e-05 3.72333844315092e-05 2.9174082687279823e-05 3.5226210180626644e-05 5.1122281881675895e-05 5.725311896379196e-05 5.644465817199707e-05 5.6181301965568e-05 5.708842284781846e-05 5.1932097334156445e-05 3.563355060413111e-05 2.7943888291023166e-05 3.533825904418048e-05
4.0801861887030846e-05 2.9030752791230168e-05 2.3373964836826002e-05 2.7138378213999978e-05 4.4398487599075744e-05 8.226081537550991e-05 0.00011729595191409865 7.281162713016868e-05 0.00015917798548896255 0.00034719382322691094 0.00039137856086463827 0.00037809707487797175 0.0003777988399669379 0.0003956061757328453 0.00037248036954646234 0.0001845228270380445 6.921294981412756e-05 0.00010816421852983719 8.240308451139332e-05 4.621266684059409e-05 2.8184344382075737e-05 2.3672586509882524e-05 2.8978539806123442e-05 4.131299379374259e-05 4.927480886588977e-05 4.111480299963241e-05 5.31576938809808e-05 9.523378138317526e-05 0.00012666118345488716 0.00013847730685310336 0.00013830421843544414 0.0001269969025458758 9.71724825728348e-05 5.442209348661366e-05 3.951565604252744e-05 4.723371577298213e-05
5.005184122208092e-05 3.1163714201695905e-05 2.3527437518068558e-05 2.719812585175254e-05 4.669347689702861e-05 9.809409732531374e-05 0.0001889791189525389 0.00015716797435392761 0.00023726734413206517 0.0009247472835548114 0.0013625155275348163 0.001418230007223406 0.001416883409774777 0.0013840258189686727 0.0010283578803634797 0.0002825143508849844 0.0001450517658866564 0.00018509271356960896 0.00010132565265026442 4.871486049141657e-05 2.792927478511889e-05 2.349331275474e-05 3.069531153326924e-05 4.99256774053197e-05 7.249284060707761e-05 6.863369395941685e-05 8.44647901456173e-05 0.00019785057360973508 0.00033196873359782537 0.0004112617592386113 0.0004122650976328307 0.00033599837677308637 0.0002049012879159198 8.769834140737738e-05 6.585785453450714e-05 7.042858673672199e-05
6.391539355377689e-05 3.413412471811213e-05 2.3832895078707216e-05 2.7102951780370486e-05 4.867746846120627e-05 0.00011648506459890097 0.00030549437417991076 0.00040018674255563 0.000321371901703515 0.0024654522553426263 0.006639762872149857 0.007758610286894879 0.0077420163130435295 0.006874612890389097 0.0029846773355207347 0.0003677858170826587 0.000382959785914873 0.0003168294650094426 0.00012303303067809964 5.080054613644005e-05 2.751904391951032e-05 2.3442071281523466e-05 3.313088678033317e-05 6.273886547644165e-05 0.00011679740599750795 0.0001398318335481587 0.0001381441019882138 0.00044812035891418373 0.0010533523816463044 0.001557769449633082 0.0015693164272407418 0.0010802274474755065 0.00047559851540485517 0.00014388192756014713 0.00013314732028072687 0.00011518891883083765
8.319913303212441e-05 3.783882727590486e-05 2.4249592451902012e-05 2.6740484287796597e-05 4.953328619249987e-05 0.00013312257554362494 0.0004701988667236791 0.000978756892729176 0.0005448270487806893 0.0036373003468210827 0.03702428729440914 0.08174924519508062 0.08184824324872297 0.04261322624850475 0.004599098625932283 0.0005518360563327616 0.0009839637355043955 0.0005145094850925468 0.0001432778339564661 5.18178915715441e-05 2.6986385312073787e-05 2.361670467132553e-05 3.630422740701826e-05 8.04231737419656e-05 0.00019994105929029896 0.00035847202155330984 0.0002630758083379941 0.001054637126232521 0.004314115010510057 0.008557849667080734 0.008711049024633705 0.004514350446811098 0.001169850556235718 0.00025654929657058115 0.0003408963001111286 0.0002007298609933249
0.00010717057225638157 4.1934525962331375e-05 2.4731919230047174e-05 2.611270178922489e-05 4.875059201028e-05 0.0001415486351584714 0.0006314167835429798 0.0019094387539672485 0.0011333482697581097 0.0034156856535259477 0.05907337641198056 1.2122465112198326 1.4839248824792572 0.07458690141655175 0.004053532006901692 0.0011157617140393806 0.0019569838530025963 0.0007201311901083254 0.00015460886188338994 5.129698211918039e-05 2.6404978638126706e-05 2.405309527794936e-05 3.997631857527674e-05 0.00010204703177264722 0.00034450025527557967 0.001071380029031328 0.001037050831486082 0.0018785497660500597 0.026713569108322358 0.08744903372418264 0.09304121451771724 0.028793527648782284 0.002415244090458077 0.0009535392562378442 0.0010455792957450483 0.0003548654303101823
0.00013210512626453053 4.592911095275898e-05 2.525223598770204e-05 2.5326491828246137e-05 4.6420382178341396e-05 0.0001370564674147946 0.0006642094452587595 0.0027391785984952465 0.0019355323585405818 0.003329476973336566 0.039956237128343765 0.5191569168108927 0.6716151739641459 0.04877730829187616 0.0036704003574679353 0.001903946392187322 0.002852183624848918 0.0007693316784015805 0.00015088395316708718 4.924399822524291e-05 2.584302431827846e-05 2.470739778498959e-05 4.3682203694877046e-05 0.0001237797877198008 0.0005420314160718691 0.0024455501232303143 0.0022797968759011855 0.0016305274749535549 0.061270734287916594 0.19686289992632208 0.2638657973860137 0.05888698399596486 0.0016218796971496224 0.0023102014306499007 0.0024617109846844978 0.0005795081894634459
0.00015088329502284742 4.924398936889164e-05 2.584298702582781e-05 2.4707387438239903e-05 4.368238675145828e-05 0.00012377894459494039 0.0005420301689254127 0.002445516948985775 0.0022798696877889017 0.001630524957014844 0.061270561579451134 0.19674540710637609 0.26395623647182015 0.058887345092946144 0.0016219158675941582 0.0023102640069063377 0.0024617034316576805 0.0005794990052432252 0.00013210741936734826 4.5929151486971696e-05 2.525219578442934e-05 2.5326497770510863e-05 4.642030326317545e-05 0.00013705699377833993 0.0006642008730590777 0.002739204510626092 0.0019355708147984641 0.0033295184496327027 0.039956602346291795 0.5190499949880214 0.6716446361178381 0.04877816122339122 0.0036707199326773635 0.0019039954274225493 0.0028521827136977736 0.0007693416049263216
