1.7183182482676778e-10 1.7457454211530641e-10 1.7720066646960153e-10 1.7960864289202006e-10 1.8164728454017285e-10 1.8314246883825775e-10 1.8395732525366096e-10 1.8405028134608454e-10 1.8349539040509627e-10 1.8245367832114674e-10 1.8111707989263323e-10 1.7965739894577925e-10 1.782003089137597e-10 1.7682396144148555e-10 1.7557057530646444e-10 1.7445837959391344e-10 1.7348776816301493e-10 1.7264058823919555e-10 1.7187741478695676e-10 1.7113703074388737e-10 1.7034203876626978e-10 1.6941243763051267e-10 1.6828635728740422e-10 1.6694269882861436e-10 1.654150793733593e-10 1.6378777371957942e-10 1.6217810420990803e-10 1.6072315753665053e-10 1.595812500246113e-10 1.589346033896951e-10 1.5896544871647275e-10 1.5979363023574046e-10 1.6140636752648543e-10 1.636420521083262e-10 1.6625814584316886e-10 1.690344432701987e-10
1.8039425822687222e-10 1.8738883943563309e-10 1.9301598596463228e-10 1.9704422375413732e-10 1.9940997394788988e-10 2.002262218129545e-10 1.997534673729217e-10 1.9836335076817723e-10 1.9649584772167813e-10 1.9458565378396706e-10 1.9296422227016605e-10 1.9177920340816356e-10 1.909696997953039e-10 1.9030324488764285e-10 1.8945620177518772e-10 1.8811105282378808e-10 1.8604294104440926e-10 1.831668232097712e-10 1.7953242370817678e-10 1.7528006155005602e-10 1.7059098380903292e-10 1.6565752992932916e-10 1.6067195659434084e-10 1.5581643967242544e-10 1.5124441280152142e-10 1.4706526024373476e-10 1.4336041687539174e-10 1.4025202752895113e-10 1.380087436026083e-10 1.371138732167563e-10 1.3818136660257984e-10 1.4167107357939606e-10 1.4755457771009283e-10 1.552277653595236e-10 1.6378229925357022e-10 1.7237636160164226e-10
1.9668845281912665e-10 2.0831443397595248e-10 2.1506555982785377e-10 2.1683564768852126e-10 2.1476932474343098e-10 2.1054323516160074e-10 2.0561816820922426e-10 2.0095652239590373e-10 1.971387481270963e-10 1.9456140795498014e-10 1.9351675404004024e-10 1.9414233564032542e-10 1.9631138385754643e-10 1.995196903912106e-10 2.028172568381714e-10 2.0487635910277266e-10 2.0431511054945886e-10 2.0026250853804422e-10 1.9285666851493028e-10 1.8324808183235836e-10 1.7305609317254182e-10 1.637013160726426e-10 1.5601033868777942e-10 1.5012920622526527e-10 1.4560946226449308e-10 1.4161867342973294e-10 1.373084276468954e-10 1.3229058790484075e-10 1.270437814287599e-10 1.2301533845747965e-10 1.2219910100249854e-10 1.2621593642612153e-10 1.354480728212069e-10 1.4893305451699927e-10 1.6495486487200406e-10 1.8156226259950803e-10
2.1726283988803624e-10 2.317823799436786e-10 2.3470474343577796e-10 2.2831082551188668e-10 2.1772940302660216e-10 2.0731950507741075e-10 1.9916299600956891e-10 1.9353960467142464e-10 1.8999543292737632e-10 1.8818758771743208e-10 1.8824474648805479e-10 1.9067485733203297e-10 1.9599967312374095e-10 2.0425567353646866e-10 2.143855099933927e-10 2.2366260783751625e-10 2.2785730766657321e-10 2.2319312436501531e-10 2.0941419514864994e-10 1.9055786154348952e-10 1.7211182257459607e-10 1.579973984847109e-10 1.4985858452942552e-10 1.4757378317361684e-10 1.4947631576853114e-10 1.5223694200597324e-10 1.5162348007438252e-10 1.4498531530473111e-10 1.335764393645313e-10 1.2190757378780124e-10 1.149859904515811e-10 1.161160608310039e-10 1.2616990313942746e-10 1.4412328218224178e-10 1.6785897032454795e-10 1.9399338051663044e-10
2.370496350539866e-10 2.4876922041741255e-10 2.4043712655167586e-10 2.2171687119623955e-10 2.0337591437953953e-10 1.9076416511570128e-10 1.8446208024734558e-10 1.8260214845097662e-10 1.8269160395327915e-10 1.8304322777911328e-10 1.8364666436164506e-10 1.8601417775580176e-10 1.9224890954873817e-10 2.0400863552856549e-10 2.2135864023580338e-10 2.4091179209207187e-10 2.540381337245013e-10 2.499865669419081e-10 2.2648195993162452e-10 1.940015710718044e-10 1.6517314436832627e-10 1.4646007843278874e-10 1.395784125495984e-10 1.4465799808445115e-10 1.6051119058310838e-10 1.8154060300814646e-10 1.9455806745172052e-10 1.8670194143294226e-10 1.615922683645466e-10 1.3465970664942457e-10 1.1698595057135787e-10 1.1234395694649606e-10 1.208360047983863e-10 1.4133349341334702e-10 1.7184611701739745e-10 2.0734192662654102e-10
2.520801018063329e-10 2.5236725528190036e-10 2.2768878167918663e-10 1.9832551607768317e-10 1.7731166998087282e-10 1.678585275408846e-10 1.6829164700150528e-10 1.7460415675833183e-10 1.8156348983597851e-10 1.8492474093737572e-10 1.8430619715872265e-10 1.8329258056476525e-10 1.8669482961782398e-10 1.9842482565573317e-10 2.2055689605020521e-10 2.508384125668263e-10 2.768600355160358e-10 2.7639450983516787e-10 2.4153268414886177e-10 1.935068752522158e-10 1.5460218434495443e-10 1.3207185284243646e-10 1.264376576322072e-10 1.388027729826754e-10 1.7217754588719915e-10 2.2540960078929223e-10 2.7247722893672083e-10 2.648688387596501e-10 2.1026828108883912e-10 1.574266366005169e-10 1.2579065660646032e-10 1.1469451583143644e-10 1.209448761757957e-10 1.4281829395071334e-10 1.7868320960272746e-10 2.2136793490945188e-10
2.615106750596405e-10 2.4325742470052914e-10 2.0326321241735098e-10 1.6872771657166943e-10 1.4958816470806185e-10 1.4615984030114635e-10 1.5594646158672273e-10 1.7405544434512542e-10 1.9155172710564456e-10 1.984715270152093e-10 1.9319744996902199e-10 1.8403178311485595e-10 1.803588849077404e-10 1.880961076560811e-10 2.107263789020083e-10 2.483044970428399e-10 2.881407173845132e-10 2.9610302969751457e-10 2.5315329925244996e-10 1.9204142964207567e-10 1.453147912216381e-10 1.1975051186546428e-10 1.1420134868958804e-10 1.303900350141806e-10 1.7615735178441702e-10 2.6255600214922114e-10 3.626939451592668e-10 3.60914656195478e-10 2.6329611679055075e-10 1.8115514753206976e-10 1.37488123660086e-10 1.218657498083038e-10 1.268940375733812e-10 1.5029868001942249e-10 1.907079133235383e-10 2.374533413176723e-10
2.6659044137096827e-10 2.2771169442594458e-10 1.7760254687867183e-10 1.4251413581568133e-10 1.2702939534642662e-10 1.2999137328679654e-10 1.5015838455240822e-10 1.839542323170096e-10 2.177923464709576e-10 2.2883271529985046e-10 2.1236592363179956e-10 1.8839837249253827e-10 1.7375414001908438e-10 1.74657284375588e-10 1.9384025618528997e-10 2.328693050033733e-10 2.82456221275931e-10 3.033477365860193e-10 2.614029871860455e-10 1.9336097548877502e-10 1.4136750025097097e-10 1.1312676241364038e-10 1.0640715853336847e-10 1.224631108362558e-10 1.6998357299857906e-10 2.651712620850125e-10 3.8972953593685536e-10 4.005105623457574e-10 2.8829234857695675e-10 1.9599409452624058e-10 1.4881607713573394e-10 1.3242041424478804e-10 1.3823590887254397e-10 1.6437021610056031e-10 2.0934886123686768e-10 2.567044420329074e-10
2.6822514757384123e-10 2.120523453961346e-10 1.5746201712093733e-10 1.2408151365785358e-10 1.121941469963906e-10 1.2079961396586123e-10 1.5165236441552026e-10 2.0589177012030936e-10 2.6587959742149485e-10 2.814774655708419e-10 2.4190294716183255e-10 1.9498150654425484e-10 1.668826958726316e-10 1.6008607808848505e-10 1.7392965532512133e-10 2.0958238309228384e-10 2.6194028830330204e-10 2.9626987934048743e-10 2.665460777473711e-10 1.9971263515840165e-10 1.4486884623162715e-10 1.1403450936082938e-10 1.0516876797629776e-10 1.1832715601454507e-10 1.5924785280255027e-10 2.375004972126833e-10 3.3490571714335977e-10 3.524918223589051e-10 2.738524243117122e-10 1.9909024372924235e-10 1.584740095814592e-10 1.4534368608499465e-10 1.542212739189602e-10 1.846332663735585e-10 2.341212779589969e-10 2.7773501041959457e-10
2.6634556368917165e-10 2.0013961123971904e-10 1.4537743274765737e-10 1.1441958496137175e-10 1.0543985280465462e-10 1.1851691008314027e-10 1.5926981655841384e-10 2.370966556544212e-10 3.3423650073627744e-10 3.528572617252691e-10 2.7499388712522054e-10 2.0011693545049641e-10 1.592488933847305e-10 1.45971083304568e-10 1.548278024806538e-10 1.853519731590859e-10 2.350374531836918e-10 2.785346321776668e-10 2.681810647048523e-10 2.112956695971774e-10 1.5658102637605887e-10 1.2329762142850936e-10 1.1148507902272874e-10 1.2008047607349694e-10 1.5087021665565283e-10 2.0511562421814086e-10 2.6534146053964196e-10 2.8122782461188484e-10 2.417189809693066e-10 1.9478773564861364e-10 1.6668103901170365e-10 1.5985080632064365e-10 1.7358680667658643e-10 2.089944448946915e-10 2.609848802632665e-10 2.9529896626377346e-10
